accession_version	isolate	locus	primary_accession
QAV56795.1		QAV56795	QAV56795
QAV56794.1		QAV56794	QAV56794
QAV56793.1		QAV56793	QAV56793
QAV56792.1		QAV56792	QAV56792
QAV56791.1		QAV56791	QAV56791
QAV56790.1		QAV56790	QAV56790
QAV56789.1		QAV56789	QAV56789
QAV56788.1		QAV56788	QAV56788
QAV56787.1		QAV56787	QAV56787
QAV56786.1		QAV56786	QAV56786
QAV56785.1		QAV56785	QAV56785
QAV56784.1		QAV56784	QAV56784
QAV56783.1		QAV56783	QAV56783
QAV56782.1		QAV56782	QAV56782
QAV56781.1		QAV56781	QAV56781
QAV56780.1		QAV56780	QAV56780
QAV56779.1		QAV56779	QAV56779
QAV56778.1		QAV56778	QAV56778
QAV56777.1		QAV56777	QAV56777
QAV56776.1		QAV56776	QAV56776
QAV56775.1		QAV56775	QAV56775
QAV56774.1		QAV56774	QAV56774
QAV56773.1		QAV56773	QAV56773
QAV56772.1		QAV56772	QAV56772
QAV56771.1		QAV56771	QAV56771
QAV56770.1		QAV56770	QAV56770
QAV56769.1		QAV56769	QAV56769
QAV56768.1		QAV56768	QAV56768
QAV56767.1		QAV56767	QAV56767
QAV56766.1		QAV56766	QAV56766
QAV56765.1		QAV56765	QAV56765
QAV56764.1		QAV56764	QAV56764
QAV56763.1		QAV56763	QAV56763
QAV56762.1		QAV56762	QAV56762
QAV56761.1		QAV56761	QAV56761
QAV56760.1		QAV56760	QAV56760
QAV56759.1		QAV56759	QAV56759
QAV56758.1		QAV56758	QAV56758
QAV56757.1		QAV56757	QAV56757
QAV56756.1		QAV56756	QAV56756
QAV56755.1		QAV56755	QAV56755
QAV56754.1		QAV56754	QAV56754
QAV56753.1		QAV56753	QAV56753
QAV56752.1		QAV56752	QAV56752
QAV56751.1		QAV56751	QAV56751
AXN73503.1	Hu/Riyadh-KSA-031D1N/2015	AXN73503	AXN73503
AXN73492.1	Hu/Riyadh-KSA-015D1P/2015	AXN73492	AXN73492
AXN73481.1	Hu/Riyadh-KSA-014D1N/2015	AXN73481	AXN73481
AXN73470.1	Hu/Riyadh-KSA-012D1S/2015	AXN73470	AXN73470
AXN73459.1	Hu/Riyadh-KSA-009D1N/2015	AXN73459	AXN73459
AXN73448.1	Hu/Riyadh-KSA-008D3N/2015	AXN73448	AXN73448
AXN73426.1	Hu/Riyadh-KSA-006D1S/2015	AXN73426	AXN73426
AXN73415.1	Hu/Riyadh-KSA-005D1S/2015	AXN73415	AXN73415
AXN73404.1	Hu/Riyadh-KSA-004D1S/2015	AXN73404	AXN73404
AXN73393.1	Hu/Riyadh-KSA-002D1N/2015	AXN73393	AXN73393
AUO29852.1	RV3385	AUO29852	AUO29852
QAT94435.1	IR/794/2002	QAT94435	QAT94435
QAS69029.1	CHN-GD-2017	QAS69029	QAS69029
AQS99154.1		AQS99154	AQS99154
BBI28562.1		BBI28562	BBI28562
BBI28561.1		BBI28561	BBI28561
BBI28560.1		BBI28560	BBI28560
BBI28559.1		BBI28559	BBI28559
BBI28558.1		BBI28558	BBI28558
BBI28557.1		BBI28557	BBI28557
BBI28556.1		BBI28556	BBI28556
BBI28555.1		BBI28555	BBI28555
BBI28554.1		BBI28554	BBI28554
BBI28553.1		BBI28553	BBI28553
BBI28552.1		BBI28552	BBI28552
BBI28551.1		BBI28551	BBI28551
BBI28550.1		BBI28550	BBI28550
BBI28549.1		BBI28549	BBI28549
BBI28548.1		BBI28548	BBI28548
BBI28547.1		BBI28547	BBI28547
BBI28546.1		BBI28546	BBI28546
BBI28545.1		BBI28545	BBI28545
BBI28544.1		BBI28544	BBI28544
QAA06990.1		QAA06990	QAA06990
AYA83784.1	NICD7036	AYA83784	AYA83784
AYA83775.1	NICD7034	AYA83775	AYA83775
AYA83766.1	NICD6823	AYA83766	AYA83766
AYA83757.1	NICD6672	AYA83757	AYA83757
AYA83748.1	NICD6644	AYA83748	AYA83748
AYA83739.1	NICD6643	AYA83739	AYA83739
AYA83730.1	NICD6640	AYA83730	AYA83730
AYA83723.1	NICD6605	AYA83723	AYA83723
AYA83714.1	NICD6601	AYA83714	AYA83714
AYA83705.1	NICD6587	AYA83705	AYA83705
AYA83696.1	NICD6564	AYA83696	AYA83696
AYA83687.1	NICD6414	AYA83687	AYA83687
AYA83678.1	NICD6404	AYA83678	AYA83678
AYA83669.1	NICD6403	AYA83669	AYA83669
AYA83660.1	NICD6392	AYA83660	AYA83660
AYA83651.1	NICD6365	AYA83651	AYA83651
AYA83642.1	NICD6348	AYA83642	AYA83642
AYA83635.1	NICD6345	AYA83635	AYA83635
AYA83626.1	NICD6274	AYA83626	AYA83626
AYA83617.1	NICD6218	AYA83617	AYA83617
AYA83608.1	NICD6195	AYA83608	AYA83608
AYA83599.1	NICD6141	AYA83599	AYA83599
AYA83590.1	NICD6123	AYA83590	AYA83590
AYA83581.1	NICD6079	AYA83581	AYA83581
AYA83572.1	NICD5819	AYA83572	AYA83572
AYA83563.1	NICD5747	AYA83563	AYA83563
AYA83554.1	NICD5725	AYA83554	AYA83554
AYA83545.1	NICD5647	AYA83545	AYA83545
AYA83536.1	NICD5584	AYA83536	AYA83536
AYA83527.1	NICD5421	AYA83527	AYA83527
AYA83518.1	NICD5400	AYA83518	AYA83518
AYA83509.1	NICD5395	AYA83509	AYA83509
AYA83500.1	NICD5388	AYA83500	AYA83500
AYA83491.1	NICD5386	AYA83491	AYA83491
AYA83482.1	NICD5370	AYA83482	AYA83482
AYA83473.1	NICD5367	AYA83473	AYA83473
AYA83464.1	NICD5360	AYA83464	AYA83464
AYA83455.1	NICD5354	AYA83455	AYA83455
AYA83446.1	NICD5314	AYA83446	AYA83446
AYA83437.1	NICD5311	AYA83437	AYA83437
AYA83428.1	NICD5293	AYA83428	AYA83428
AYA83419.1	NICD5291	AYA83419	AYA83419
AYA83410.1	NICD5279	AYA83410	AYA83410
AYA83401.1	NICD5266	AYA83401	AYA83401
AYA83392.1	NICD5260	AYA83392	AYA83392
AYA83383.1	NICD5200	AYA83383	AYA83383
AYA83374.1	NICD5154	AYA83374	AYA83374
AYA83365.1	NICD5071	AYA83365	AYA83365
AYA83356.1	NICD4975	AYA83356	AYA83356
AYA83347.1	NICD4932	AYA83347	AYA83347
AYA83338.1	NICD4877	AYA83338	AYA83338
AYA83329.1	NICD4830	AYA83329	AYA83329
AYA83320.1	NICD4823	AYA83320	AYA83320
AYA83311.1	NICD4795	AYA83311	AYA83311
AYA83302.1	NICD4743	AYA83302	AYA83302
AYA83293.1	NICD4735	AYA83293	AYA83293
AYA83284.1	NICD4693	AYA83284	AYA83284
AYA83275.1	NICD4692	AYA83275	AYA83275
AYA83266.1	NICD4691	AYA83266	AYA83266
AYA83257.1	NICD4682	AYA83257	AYA83257
AYA83248.1	NICD4674	AYA83248	AYA83248
AYA83239.1	NICD4672	AYA83239	AYA83239
AYA83230.1	NICD4670	AYA83230	AYA83230
AYA83221.1	NICD4513	AYA83221	AYA83221
AYA83212.1	NICD4430	AYA83212	AYA83212
AYA83203.1	NICD4361	AYA83203	AYA83203
AYA83194.1	NICD4356	AYA83194	AYA83194
AYA83185.1	NICD4329	AYA83185	AYA83185
AYA83176.1	NICD4325	AYA83176	AYA83176
AYA83167.1	NICD4279	AYA83167	AYA83167
AYA83158.1	NICD4167	AYA83158	AYA83158
AYA83149.1	NICD4125	AYA83149	AYA83149
AYA83140.1	NICD4122	AYA83140	AYA83140
AYA83131.1	NICD4113	AYA83131	AYA83131
AYA83122.1	NICD4072	AYA83122	AYA83122
AYA83113.1	NICD4064	AYA83113	AYA83113
AYA83104.1	NICD4055	AYA83104	AYA83104
AYA83095.1	NICD4041	AYA83095	AYA83095
AYA83086.1	NICD4030	AYA83086	AYA83086
AYA83077.1	NICD4029	AYA83077	AYA83077
AYA83068.1	NICD4027	AYA83068	AYA83068
AYA83059.1	NICD4025	AYA83059	AYA83059
AYA83050.1	NICD4024	AYA83050	AYA83050
AYA83041.1	NICD3954	AYA83041	AYA83041
AYA83032.1	NICD3944	AYA83032	AYA83032
AYA83023.1	NICD3937	AYA83023	AYA83023
AYA83014.1	NICD3932	AYA83014	AYA83014
AYA83003.1	NICD3926	AYA83003	AYA83003
AYA82994.1	NICD3925	AYA82994	AYA82994
AYA82985.1	NICD3824	AYA82985	AYA82985
AYA82976.1	NICD3823	AYA82976	AYA82976
AYA82967.1	NICD3820	AYA82967	AYA82967
AYA82958.1	NICD3753	AYA82958	AYA82958
AYA82949.1	NICD3752	AYA82949	AYA82949
AYA82940.1	NICD3707	AYA82940	AYA82940
AYA82931.1	NICD3693	AYA82931	AYA82931
AYA82922.1	NICD3687	AYA82922	AYA82922
AYA82913.1	NICD3670	AYA82913	AYA82913
AYA82904.1	NICD3666	AYA82904	AYA82904
AYA82895.1	NICD3608	AYA82895	AYA82895
AYA82886.1	NICD3596	AYA82886	AYA82886
AYA82877.1	NICD3577	AYA82877	AYA82877
AYA82868.1	NICD3483	AYA82868	AYA82868
AYA82859.1	NICD3465	AYA82859	AYA82859
AYA82851.1	NICD3420	AYA82851	AYA82851
AYA82842.1	NICD3341	AYA82842	AYA82842
AYA82833.1	NICD3335	AYA82833	AYA82833
AYA82824.1	NICD3304	AYA82824	AYA82824
AYA82815.1	NICD3294	AYA82815	AYA82815
AYA82806.1	NICD3208	AYA82806	AYA82806
AYA82797.1	NICD3097	AYA82797	AYA82797
AYA82788.1	NICD3089	AYA82788	AYA82788
AYA82779.1	NICD3087	AYA82779	AYA82779
AYA82770.1	NICD3031	AYA82770	AYA82770
AYA82761.1	NICD2974	AYA82761	AYA82761
AYA82752.1	NICD2965	AYA82752	AYA82752
AYA82743.1	NICD2763	AYA82743	AYA82743
AYA82734.1	NICD2749	AYA82734	AYA82734
AYA82725.1	NICD2748	AYA82725	AYA82725
AYA82716.1	NICD2589	AYA82716	AYA82716
AYA82707.1	NICD2542	AYA82707	AYA82707
AYA82698.1	NICD2541	AYA82698	AYA82698
AYA82689.1	NICD2540	AYA82689	AYA82689
AYA82680.1	NICD2538	AYA82680	AYA82680
AYA82671.1	NICD2521	AYA82671	AYA82671
AYA82662.1	NICD2494	AYA82662	AYA82662
AYA82653.1	NICD2310	AYA82653	AYA82653
AYA82641.1	NICD2219	AYA82641	AYA82641
AYA82633.1	NICD2118	AYA82633	AYA82633
AYA82624.1	NICD2032	AYA82624	AYA82624
AYA82615.1	NICD2031	AYA82615	AYA82615
AYA82606.1	NICD1972	AYA82606	AYA82606
AYA82597.1	NICD1662	AYA82597	AYA82597
AYA82588.1	NICD1526	AYA82588	AYA82588
AYA82579.1	NICD1514	AYA82579	AYA82579
AYA82570.1	NICD1458	AYA82570	AYA82570
AYA82561.1	NICD1430	AYA82561	AYA82561
AYA82552.1	NICD1422	AYA82552	AYA82552
AYA82543.1	NICD1396	AYA82543	AYA82543
AYA82534.1	NICD1329	AYA82534	AYA82534
AYA82525.1	NICD1317	AYA82525	AYA82525
AYA82517.1	NICD1275	AYA82517	AYA82517
AYA82508.1	NICD1272	AYA82508	AYA82508
AYA82499.1	NICD1261	AYA82499	AYA82499
AYA82490.1	NICD1256	AYA82490	AYA82490
AYA82481.1	NICD1227	AYA82481	AYA82481
AYA82472.1	NICD1209	AYA82472	AYA82472
AYA82463.1	NICD1201	AYA82463	AYA82463
AYA82455.1	NICD1167	AYA82455	AYA82455
AYA82446.1	NICD1156	AYA82446	AYA82446
AYA82437.1	NICD1148	AYA82437	AYA82437
AYA82428.1	NICD1147	AYA82428	AYA82428
AYA82419.1	NICD1143	AYA82419	AYA82419
AYA82410.1	NICD1142	AYA82410	AYA82410
AYA82401.1	NICD1136	AYA82401	AYA82401
AYA82393.1	NICD1123	AYA82393	AYA82393
AYA82385.1	NICD1109	AYA82385	AYA82385
AYA82376.1	NICD1105	AYA82376	AYA82376
AYA82367.1	NICD1100	AYA82367	AYA82367
AYA82358.1	NICD1092	AYA82358	AYA82358
AYA82349.1	NICD1091	AYA82349	AYA82349
AYA82340.1	NICD1089	AYA82340	AYA82340
AYA82331.1	NICD1081	AYA82331	AYA82331
AYA82322.1	NICD1079	AYA82322	AYA82322
AYA82313.1	NICD1051	AYA82313	AYA82313
AYA82304.1	NICD1049	AYA82304	AYA82304
AYA82295.1	NICD1043	AYA82295	AYA82295
AYA82288.1	NICD1016	AYA82288	AYA82288
AYA82279.1	NICD0986	AYA82279	AYA82279
AYA82270.1	NICD0983	AYA82270	AYA82270
AYA82261.1	NICD0964	AYA82261	AYA82261
AYA82252.1	NICD0919	AYA82252	AYA82252
AYA82243.1	NICD0911	AYA82243	AYA82243
AYA82234.1	NICD0908	AYA82234	AYA82234
AYA82225.1	NICD0905	AYA82225	AYA82225
AYA82216.1	NICD0900	AYA82216	AYA82216
AYA82207.1	NICD0899	AYA82207	AYA82207
AYA82198.1	NICD0894	AYA82198	AYA82198
AYA82190.1	NICD0878	AYA82190	AYA82190
AYA82181.1	NICD0856	AYA82181	AYA82181
AYA82172.1	NICD0821	AYA82172	AYA82172
AYA82163.1	NICD0787	AYA82163	AYA82163
AYA82154.1	NICD0782	AYA82154	AYA82154
AYA82145.1	NICD0721	AYA82145	AYA82145
AYA82136.1	NICD0720	AYA82136	AYA82136
AYA82127.1	NICD0689	AYA82127	AYA82127
AYA82119.1	NICD0650	AYA82119	AYA82119
AYA82110.1	NICD0637	AYA82110	AYA82110
AYA82103.1	NICD0520	AYA82103	AYA82103
AYA82094.1	NICD0424	AYA82094	AYA82094
AYA82085.1	NICD0393	AYA82085	AYA82085
AYA82071.1	NICD0338	AYA82071	AYA82071
AYA82062.1	NICD0299	AYA82062	AYA82062
AYA82053.1	NICD0298	AYA82053	AYA82053
AYA82044.1	NICD0264	AYA82044	AYA82044
AYA82035.1	NICD0257	AYA82035	AYA82035
AYA82026.1	NICD0256	AYA82026	AYA82026
AYA82017.1	NICD0235	AYA82017	AYA82017
AYA82008.1	NICD0234	AYA82008	AYA82008
AYA81999.1	NICD0193	AYA81999	AYA81999
AYA81990.1	NICD0190	AYA81990	AYA81990
AYA81981.1	NICD0188	AYA81981	AYA81981
AYA81972.1	NICD0143	AYA81972	AYA81972
AYA81964.1	NICD0129	AYA81964	AYA81964
AYA81957.1	NICD0110	AYA81957	AYA81957
AYA81950.1	NICD0108	AYA81950	AYA81950
AYA81941.1	NICD0104	AYA81941	AYA81941
AYA81932.1	NICD0086	AYA81932	AYA81932
AYA81923.1	NICD0034	AYA81923	AYA81923
AYA81914.1	NICD0032	AYA81914	AYA81914
AYA81905.1	NICD0031	AYA81905	AYA81905
AYA81896.1	NICD0023	AYA81896	AYA81896
AYA81887.1	NICD0022	AYA81887	AYA81887
AYA81878.1	NICD0019	AYA81878	AYA81878
AYA81869.1	NICD0013	AYA81869	AYA81869
ASJ82208.1	Bombali virus/C.pumilus-wt/SLE/2016/Northern Province-PREDICT_SLAB000047	ASJ82208	ASJ82208
ASJ82195.1	Bombali virus/M.condylurus-wt/SLE/2016/Northern Province-PREDICT_SLAB000156	ASJ82195	ASJ82195
AZS64233.1		AZS64233	AZS64233
AZS64232.1		AZS64232	AZS64232
AZS64231.1		AZS64231	AZS64231
AZS64230.1		AZS64230	AZS64230
AZS64229.1		AZS64229	AZS64229
AZS64228.1		AZS64228	AZS64228
AZS64227.1		AZS64227	AZS64227
AZS64226.1		AZS64226	AZS64226
AZS64225.1		AZS64225	AZS64225
AZS64224.1		AZS64224	AZS64224
AZS64223.1		AZS64223	AZS64223
AZS64222.1		AZS64222	AZS64222
AZS64221.1		AZS64221	AZS64221
AZS52618.1		AZS52618	AZS52618
5Z65_A		5Z65_A	5Z65_A
AXP19692.1		AXP19692	AXP19692
AXP19690.1		AXP19690	AXP19690
BBH96295.1		BBH96295	BBH96295
BBH75278.1		BBH75278	BBH75278
AZL95675.1	ID-IBV-010	AZL95675	AZL95675
AZL95674.1	ID-IBV-009	AZL95674	AZL95674
AZL95673.1	ID-IBV-007	AZL95673	AZL95673
AZL95672.1	ID-IBV-006	AZL95672	AZL95672
AZL57044.1	CK/CH/JS/TAHY	AZL57044	AZL57044
AZL49329.1		AZL49329	AZL49329
AZL30780.1	SCNC201705	AZL30780	AZL30780
6HJC_A		6HJC_A	6HJC_A
6HJ6_A		6HJ6_A	6HJ6_A
6HJ5_A		6HJ5_A	6HJ5_A
6HJ4_A		6HJ4_A	6HJ4_A
AZK34209.1		AZK34209	AZK34209
BBH51580.1		BBH51580	BBH51580
BBH51579.1		BBH51579	BBH51579
BBH51578.1		BBH51578	BBH51578
BBH51577.1		BBH51577	BBH51577
BBB04261.1		BBB04261	BBB04261
5OYL_A		5OYL_A	5OYL_A
5OY9_A		5OY9_A	5OY9_A
ASZ84905.1		ASZ84905	ASZ84905
ASZ84899.1		ASZ84899	ASZ84899
ASZ84893.1		ASZ84893	ASZ84893
ASZ84887.1		ASZ84887	ASZ84887
API69972.1		API69972	API69972
AZA07811.1		AZA07811	AZA07811
AZA07810.1		AZA07810	AZA07810
AZA07809.1		AZA07809	AZA07809
AZA07808.1		AZA07808	AZA07808
AZA07807.1		AZA07807	AZA07807
AZA07806.1		AZA07806	AZA07806
AZA07805.1		AZA07805	AZA07805
AZA07804.1		AZA07804	AZA07804
AZA07803.1		AZA07803	AZA07803
AZA07802.1		AZA07802	AZA07802
AZA07801.1		AZA07801	AZA07801
AZA07800.1		AZA07800	AZA07800
AZA07799.1		AZA07799	AZA07799
AZA07798.1		AZA07798	AZA07798
AZA07797.1		AZA07797	AZA07797
AZA07796.1		AZA07796	AZA07796
AZA07795.1		AZA07795	AZA07795
AZA07794.1		AZA07794	AZA07794
AZA07793.1		AZA07793	AZA07793
AZA07792.1		AZA07792	AZA07792
AZA07791.1		AZA07791	AZA07791
AZA07790.1		AZA07790	AZA07790
AZA07789.1		AZA07789	AZA07789
AZA07788.1		AZA07788	AZA07788
AZA07787.1		AZA07787	AZA07787
AZA07786.1		AZA07786	AZA07786
AZA07785.1		AZA07785	AZA07785
AZA07784.1		AZA07784	AZA07784
AZA07783.1		AZA07783	AZA07783
AZA07782.1		AZA07782	AZA07782
AZA07781.1		AZA07781	AZA07781
AZA07780.1		AZA07780	AZA07780
AZA07779.1		AZA07779	AZA07779
AZA07778.1		AZA07778	AZA07778
AZA07777.1		AZA07777	AZA07777
AZA07776.1		AZA07776	AZA07776
AZA07775.1		AZA07775	AZA07775
AZA07774.1		AZA07774	AZA07774
AZA07773.1		AZA07773	AZA07773
AZA07772.1		AZA07772	AZA07772
AZA07771.1		AZA07771	AZA07771
AZA07770.1		AZA07770	AZA07770
AZA07769.1		AZA07769	AZA07769
AZA07768.1		AZA07768	AZA07768
AZA07767.1		AZA07767	AZA07767
AZA07766.1		AZA07766	AZA07766
AZA07765.1		AZA07765	AZA07765
AZA07764.1		AZA07764	AZA07764
AZA07763.1		AZA07763	AZA07763
AZA07762.1		AZA07762	AZA07762
AZA07761.1		AZA07761	AZA07761
AZA07760.1		AZA07760	AZA07760
AZA07759.1		AZA07759	AZA07759
AZA07758.1		AZA07758	AZA07758
AZA07757.1		AZA07757	AZA07757
AZA07756.1		AZA07756	AZA07756
AZA07755.1		AZA07755	AZA07755
AZA07754.1		AZA07754	AZA07754
AZA07753.1		AZA07753	AZA07753
AZA07752.1		AZA07752	AZA07752
AZA07751.1		AZA07751	AZA07751
AZA07750.1		AZA07750	AZA07750
AZA07749.1		AZA07749	AZA07749
AZA07748.1		AZA07748	AZA07748
AZA07747.1		AZA07747	AZA07747
AZA07746.1		AZA07746	AZA07746
AZA07745.1		AZA07745	AZA07745
AZA07744.1		AZA07744	AZA07744
AZA07743.1		AZA07743	AZA07743
AZA07742.1		AZA07742	AZA07742
AZA07741.1		AZA07741	AZA07741
AZA07740.1		AZA07740	AZA07740
AZA07739.1		AZA07739	AZA07739
AZA07738.1		AZA07738	AZA07738
AZA07737.1		AZA07737	AZA07737
AZA07736.1		AZA07736	AZA07736
AZA07735.1		AZA07735	AZA07735
AZA07734.1		AZA07734	AZA07734
AZA07733.1		AZA07733	AZA07733
AZA07732.1		AZA07732	AZA07732
AZA07731.1		AZA07731	AZA07731
AZA07730.1		AZA07730	AZA07730
AZA07729.1		AZA07729	AZA07729
AZA07728.1		AZA07728	AZA07728
AZA07727.1		AZA07727	AZA07727
AZA07726.1		AZA07726	AZA07726
AZA07725.1		AZA07725	AZA07725
AZA07724.1		AZA07724	AZA07724
AZA07723.1		AZA07723	AZA07723
AZA07722.1		AZA07722	AZA07722
AZA07721.1		AZA07721	AZA07721
AZA07720.1		AZA07720	AZA07720
AZA07719.1		AZA07719	AZA07719
AZA07718.1		AZA07718	AZA07718
AZA07717.1		AZA07717	AZA07717
AZA07716.1		AZA07716	AZA07716
AZA07715.1		AZA07715	AZA07715
AZA07714.1		AZA07714	AZA07714
AZA07713.1		AZA07713	AZA07713
AZA07712.1		AZA07712	AZA07712
AZA07711.1		AZA07711	AZA07711
AZA07710.1		AZA07710	AZA07710
AZA07709.1		AZA07709	AZA07709
AZA07708.1		AZA07708	AZA07708
AZA07707.1		AZA07707	AZA07707
AZA07706.1		AZA07706	AZA07706
AZA07705.1		AZA07705	AZA07705
AZA07704.1		AZA07704	AZA07704
AZA07703.1		AZA07703	AZA07703
AZA07702.1		AZA07702	AZA07702
AZA07701.1		AZA07701	AZA07701
AZA07700.1		AZA07700	AZA07700
AZA07699.1		AZA07699	AZA07699
AZA07698.1		AZA07698	AZA07698
AZA07697.1		AZA07697	AZA07697
AZA07696.1		AZA07696	AZA07696
AZA07695.1		AZA07695	AZA07695
AZA07694.1		AZA07694	AZA07694
AZA07693.1		AZA07693	AZA07693
AZA07692.1		AZA07692	AZA07692
AZA07691.1		AZA07691	AZA07691
AZA07690.1		AZA07690	AZA07690
AZA07689.1		AZA07689	AZA07689
AZA07688.1		AZA07688	AZA07688
AZA07687.1		AZA07687	AZA07687
AZA07686.1		AZA07686	AZA07686
AZA07685.1		AZA07685	AZA07685
AZA07684.1		AZA07684	AZA07684
AZA07683.1		AZA07683	AZA07683
AZA07682.1		AZA07682	AZA07682
AZA07681.1		AZA07681	AZA07681
AZA07680.1		AZA07680	AZA07680
AZA07679.1		AZA07679	AZA07679
AZA07678.1		AZA07678	AZA07678
AZA07677.1		AZA07677	AZA07677
AZA07676.1		AZA07676	AZA07676
AZA07675.1		AZA07675	AZA07675
AZA07674.1		AZA07674	AZA07674
AZA07673.1		AZA07673	AZA07673
AZA07672.1		AZA07672	AZA07672
AZA07671.1		AZA07671	AZA07671
AZA07670.1		AZA07670	AZA07670
AZA07669.1		AZA07669	AZA07669
AZA07668.1		AZA07668	AZA07668
AZA07667.1		AZA07667	AZA07667
AZA07666.1		AZA07666	AZA07666
AZA07665.1		AZA07665	AZA07665
AZA07664.1		AZA07664	AZA07664
AZA07663.1		AZA07663	AZA07663
AZA07662.1		AZA07662	AZA07662
AZA07661.1		AZA07661	AZA07661
AZA07660.1		AZA07660	AZA07660
AZA07659.1		AZA07659	AZA07659
AZA07658.1		AZA07658	AZA07658
AZA07657.1		AZA07657	AZA07657
AZA07656.1		AZA07656	AZA07656
AZA07655.1		AZA07655	AZA07655
AZA07654.1		AZA07654	AZA07654
AZA07653.1		AZA07653	AZA07653
AZA07652.1		AZA07652	AZA07652
AZA07651.1		AZA07651	AZA07651
AZA07650.1		AZA07650	AZA07650
AZA07649.1		AZA07649	AZA07649
AZA07648.1		AZA07648	AZA07648
AZA07647.1		AZA07647	AZA07647
AZA07646.1		AZA07646	AZA07646
AZA07645.1		AZA07645	AZA07645
AZA07644.1		AZA07644	AZA07644
AZA07643.1		AZA07643	AZA07643
AZA07642.1		AZA07642	AZA07642
AZA07641.1		AZA07641	AZA07641
AZA07640.1		AZA07640	AZA07640
AZA07639.1		AZA07639	AZA07639
AZA07638.1		AZA07638	AZA07638
AZA07637.1		AZA07637	AZA07637
AZA07636.1		AZA07636	AZA07636
AZA07635.1		AZA07635	AZA07635
AZA07634.1		AZA07634	AZA07634
AZA07633.1		AZA07633	AZA07633
AZA07632.1		AZA07632	AZA07632
AZA07631.1		AZA07631	AZA07631
AZA07630.1		AZA07630	AZA07630
AZA07629.1		AZA07629	AZA07629
AZA07628.1		AZA07628	AZA07628
AZA07627.1		AZA07627	AZA07627
AZA07626.1		AZA07626	AZA07626
AZA07625.1		AZA07625	AZA07625
AZA07624.1		AZA07624	AZA07624
AZA07623.1		AZA07623	AZA07623
AZA07622.1		AZA07622	AZA07622
AZA07621.1		AZA07621	AZA07621
AZA07620.1		AZA07620	AZA07620
AZA07619.1		AZA07619	AZA07619
AZA07618.1		AZA07618	AZA07618
AZA07617.1		AZA07617	AZA07617
AZA07616.1		AZA07616	AZA07616
AZA07615.1		AZA07615	AZA07615
AZA07614.1		AZA07614	AZA07614
AZA07613.1		AZA07613	AZA07613
AZA07612.1		AZA07612	AZA07612
AZA07611.1		AZA07611	AZA07611
AZA07610.1		AZA07610	AZA07610
AZA07609.1		AZA07609	AZA07609
AZA07608.1		AZA07608	AZA07608
AZA07607.1		AZA07607	AZA07607
AZA07606.1		AZA07606	AZA07606
AZA07605.1		AZA07605	AZA07605
AZA07604.1		AZA07604	AZA07604
AZA07603.1		AZA07603	AZA07603
AZA07602.1		AZA07602	AZA07602
AZA07601.1		AZA07601	AZA07601
AZA07600.1		AZA07600	AZA07600
AZA07599.1		AZA07599	AZA07599
AZA07598.1		AZA07598	AZA07598
AHI46434.1	GS-12	AHI46434	AHI46434
AHI46433.1	LN-12	AHI46433	AHI46433
AHI46432.1	SD-12	AHI46432	AHI46432
AHI46431.1	YN-13	AHI46431	AHI46431
AHI46430.1	XJ-13	AHI46430	AHI46430
AGL92231.1	Sn1203	AGL92231	AGL92231
AYW35115.1		AYW35115	AYW35115
AYW03309.1		AYW03309	AYW03309
2RUO_A		2RUO_A	2RUO_A
2RUN_A		2RUN_A	2RUN_A
2RUM_A		2RUM_A	2RUM_A
AYV99817.1	icSARS-C7-MA	AYV99817	AYV99817
AYV99803.1	icSARS-C7	AYV99803	AYV99803
AYV99789.1	icSARS-C3-MA	AYV99789	AYV99789
AYV99775.1	icSARS-C3	AYV99775	AYV99775
AYV99761.1	icSARS-MA	AYV99761	AYV99761
AYV99747.1	icSARS	AYV99747	AYV99747
AYV96662.1		AYV96662	AYV96662
ATP66789.1	RtClan-CoV/GZ2015	ATP66789	ATP66789
ATP66784.1	Shrew-CoV/Tibet2014	ATP66784	ATP66784
ATP66779.1	RtMm-CoV-1/IM2014	ATP66779	ATP66779
ATP66773.1	RtBi-CoV/FJ2015	ATP66773	ATP66773
ATP66767.1	RtRl-CoV/FJ2015	ATP66767	ATP66767
ATP66762.1	RtNn-CoV/SAX2015	ATP66762	ATP66762
ATP66756.1	RtMm-CoV/GD2015	ATP66756	ATP66756
ATP66750.1	RtAp-CoV/Tibet2014	ATP66750	ATP66750
ATP66744.1	RtMruf-CoV-2/JL2014	ATP66744	ATP66744
ATP66738.1	RtMruf-CoV-1/JL2014	ATP66738	ATP66738
ATP66733.1	RtAs-CoV/IM2014	ATP66733	ATP66733
ATP66727.1	RtRn-CoV/YN2013	ATP66727	ATP66727
AYV64560.1	Hu/Jordan-201440011858/2014	AYV64560	AYV64560
AYV64549.1	Hu/Jordan-201440011123/2014	AYV64549	AYV64549
4MOD_B		4MOD_B	4MOD_B
4MOD_A		4MOD_A	4MOD_A
AYU75164.1	BToV-HT2-TUR	AYU75164	AYU75164
AYU75163.1	BToV-HT2-TUR	AYU75163	AYU75163
AYU75162.1	BToV-HT2-TUR	AYU75162	AYU75162
AYU75161.1	BToV-HT2-TUR	AYU75161	AYU75161
AYU75160.1	BToV-HT1-TUR	AYU75160	AYU75160
AYU75159.1	BToV-HT1-TUR	AYU75159	AYU75159
AYU75158.1	BToV-HT1-TUR	AYU75158	AYU75158
